Keuwl Accelerometer Data File
2022-11-29 11-54-06

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
47.0499344,7.286145,-6.862615,0.203390,10.011231,88.835892,316.714569
47.0511055,7.319644,-6.922436,0.153141,10.075751,89.129135,316.597565
47.0522766,7.353144,-6.972685,0.114855,10.134114,89.350624,316.521271
47.0534554,7.374680,-7.027720,0.069392,10.187225,89.609718,316.380005
47.0546303,7.401000,-7.082755,0.026321,10.244068,89.852783,316.258728
47.0558014,7.436893,-7.133004,-0.014357,10.304724,90.079826,316.194855
47.0569763,7.475178,-7.185647,-0.045464,10.368889,90.251221,316.131378
47.0581474,7.530213,-7.231110,-0.059821,10.440145,90.328300,316.160797
47.0593224,7.597212,-7.276574,-0.062213,10.519982,90.338837,316.234955
47.0604973,7.654640,-7.326823,-0.062213,10.596212,90.336403,316.253510
47.0616722,7.692925,-7.367501,-0.059821,10.651983,90.321770,316.237854
47.0628471,7.714460,-7.405786,-0.078963,10.694148,90.423065,316.169495
47.0640182,7.731210,-7.448857,-0.124427,10.736506,90.664024,316.065582
47.0651932,7.738389,-7.503892,-0.169890,10.780534,90.902962,315.881409
47.0663681,7.733603,-7.554141,-0.210568,10.812863,91.115845,315.672546
47.0675392,7.728817,-7.606783,-0.239282,10.846889,91.264046,315.455933
47.0687141,7.731210,-7.661818,-0.258425,10.887692,91.360069,315.258301
47.0698891,7.735996,-7.707282,-0.282353,10.923715,91.481133,315.106537
47.0710640,7.735996,-7.759924,-0.306281,10.961563,91.601135,314.911530
47.0722351,7.728817,-7.829316,-0.320638,11.006162,91.669411,314.629913
47.0734100,7.731210,-7.881958,-0.332602,11.045700,91.725525,314.446808
47.0745850,7.747960,-7.936993,-0.346959,11.097167,91.791679,314.309509
47.0757561,7.764709,-8.001599,-0.351745,11.155269,91.806938,314.139191
47.0769310,7.776674,-8.044670,-0.349352,11.194437,91.788361,314.029572
47.0781021,7.783852,-8.078169,-0.349352,11.223512,91.783722,313.937012
47.0792809,7.781459,-8.121240,-0.356531,11.253122,91.815598,313.776001
47.0804558,7.769495,-8.164310,-0.368495,11.276382,91.872673,313.580597
47.0816269,7.743174,-8.195417,-0.387637,11.281484,91.969101,313.374725
47.0828018,7.716853,-8.221739,-0.397209,11.282934,92.017479,313.185638
47.0839729,7.695318,-8.243274,-0.392423,11.283771,91.993011,313.031006
47.0851479,7.659425,-8.262417,-0.378066,11.272855,91.921928,312.831146
47.0863228,7.616354,-8.281559,-0.354138,11.256930,91.802795,312.604004
47.0874977,7.580462,-8.298309,-0.318245,11.243959,91.621895,312.411530
