Keuwl Accelerometer Data File
2022-12-12 11-25-12

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
20.2878094,25.737200,16.766508,3.531806,30.919134,83.440948,33.082245
20.2889977,26.170301,17.070396,3.476771,31.438370,83.650665,33.115654
20.2901821,26.622545,17.345572,3.409772,31.957085,83.874969,33.085728
20.2913704,27.091537,17.592031,3.347559,32.475178,84.083412,32.997890
20.2925568,27.572495,17.812172,3.285346,32.989532,84.284584,32.862961
20.2937431,28.072596,18.022739,3.218346,33.514885,84.489548,32.700653
20.2949295,28.575089,18.218952,3.146562,34.034790,84.695351,32.520836
20.2961178,29.072796,18.398413,3.074777,34.542484,84.893097,32.327244
20.2973061,29.575289,18.565910,2.991028,35.047638,85.104317,32.118580
20.2984905,30.072994,18.711874,2.900101,35.537727,85.319099,31.890503
20.2996788,30.561131,18.838694,2.799603,36.009956,85.541023,31.650784
20.3008652,31.039696,18.975084,2.691926,36.479626,85.768150,31.438141
20.3020535,31.503902,19.109081,2.581856,36.936687,85.991783,31.239424
20.3032379,31.953754,19.226330,2.464607,37.373367,86.218857,31.035002
20.3044262,32.398819,19.341185,2.352145,37.806049,86.432976,30.836016
20.3056126,32.822350,19.456041,2.230111,38.220642,86.654984,30.658108
20.3068008,33.241093,19.558931,2.108077,38.625977,86.871429,30.472393
20.3079853,33.655052,19.647467,1.988436,39.021011,87.079056,30.275936
20.3091736,34.033115,19.728823,1.849652,39.381477,87.307968,30.100649
20.3103619,34.384861,19.798214,1.703690,39.713860,87.541306,29.932602
20.3115482,34.724644,19.867607,1.557728,40.036850,87.770210,29.775911
20.3127346,35.030922,19.922642,1.411765,40.324562,87.993660,29.627577
20.3139210,35.310883,19.948963,1.277767,40.576500,88.195442,29.464375
20.3151093,35.574093,19.960926,1.160519,40.808105,88.370377,29.297155
20.3162937,35.794235,19.951355,1.050449,40.992527,88.531616,29.134865
20.3174820,35.968910,19.905891,0.935594,41.120338,88.696259,28.960991
20.3186684,36.105301,19.843678,0.818345,41.207207,88.862076,28.793444
20.3198566,36.191441,19.762321,0.698704,41.241459,89.029259,28.636728
20.3210411,36.220158,19.657038,0.579063,41.214493,89.194969,28.489122
20.3222294,36.205799,19.532612,0.464208,41.141201,89.353500,28.346352
20.3234177,36.131622,19.389042,0.351745,41.006741,89.508530,28.219009
20.3246040,35.976089,19.216759,0.224925,40.787418,89.684036,28.109066
20.3257904,35.763126,18.994226,0.098106,40.494339,89.861191,27.973309
20.3269768,35.504704,18.762123,-0.026321,40.157215,90.037552,27.853786
20.3281651,35.169708,18.537197,-0.160319,39.756279,90.231049,27.792751
20.3293514,34.774891,18.305094,-0.289532,39.299534,90.422119,27.761791
20.3305378,34.332218,18.058632,-0.418744,38.794209,90.618462,27.744219
20.3317242,33.834511,17.785851,-0.528814,38.228134,90.792603,27.729641
20.3329124,33.298519,17.501104,-0.629312,37.622814,90.958427,27.725611
20.3340969,32.748169,17.197216,-0.729811,36.996208,91.130325,27.705545
20.3352852,32.183464,16.874186,-0.808774,36.347870,91.274986,27.668573
20.3364735,31.578081,16.534405,-0.870987,35.655582,91.399750,27.636728
20.3376598,30.915268,16.194624,-0.933201,34.912613,91.531677,27.647303
20.3388481,30.209387,15.854843,-0.981057,34.131302,91.647118,27.691912
20.3400326,29.465218,15.512670,-1.026521,33.315098,91.765701,27.765636
20.3412209,28.689943,15.184853,-1.074377,32.478409,91.895676,27.891123
20.3424072,27.893133,14.857036,-1.124627,31.623142,92.038063,28.041611
20.3435936,27.079575,14.545969,-1.165305,30.761120,92.171021,28.242756
20.3447800,26.244478,14.244473,-1.196411,29.884930,92.294388,28.491375
20.3459682,25.402205,13.931013,-1.215554,28.996943,92.402550,28.741135
20.3471546,24.564716,13.624732,-1.232304,28.117205,92.511932,29.014786
20.3483410,23.715265,13.325629,-1.256232,27.231678,92.644066,29.331673
20.3495293,22.858635,13.019348,-1.270589,26.336952,92.765228,29.664078
20.3507156,22.006790,12.713067,-1.277767,25.447075,92.878189,30.014528
20.3519039,21.157337,12.428321,-1.287339,24.571392,93.003204,30.430984
20.3530884,20.322243,12.150753,-1.284946,23.712559,93.106285,30.875378
20.3542767,19.501505,11.866008,-1.258625,22.862522,93.155838,31.319101
20.3554630,18.690338,11.595618,-1.217947,22.028856,93.169426,31.815758
20.3566513,17.895920,11.344372,-1.174876,21.221193,93.173706,32.370949
20.3578358,17.125431,11.095519,-1.124627,20.436626,93.154579,32.939087
20.3590240,16.364513,10.849058,-1.064806,19.662991,93.104248,33.542885
20.3602104,15.632310,10.607383,-0.990629,18.917374,93.001724,34.159054
20.3613968,14.931213,10.377672,-0.911665,18.206272,92.870247,34.800541
20.3625832,14.234902,10.152746,-0.825524,17.504063,92.703178,35.497570
20.3637714,13.550554,9.937392,-0.727418,16.819586,92.478714,36.254715
20.3649597,12.902100,9.731609,-0.619741,16.172585,92.196136,37.025993
20.3661442,12.291930,9.523434,-0.516850,15.558100,91.903755,37.767494
20.3673325,11.703296,9.341579,-0.423530,14.980374,91.620102,38.596893
20.3685188,11.138590,9.169296,-0.327817,14.430926,91.301659,39.461239
20.3697071,10.595419,8.997013,-0.220140,13.901712,90.907341,40.335976
20.3708916,10.092926,8.831908,-0.102891,13.411947,90.439552,41.187847
20.3720798,9.628718,8.666803,0.011964,12.954762,89.947083,41.990360
