Keuwl Accelerometer Data File
2022-11-28 17-05-31

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
4.6825838,10.999950,-7.396950,-0.877950,13.284750,93.789268,326.081024
4.7026811,10.957050,-6.705000,-0.993000,12.884100,94.420265,328.536072
4.7227774,10.057051,-6.178051,-0.805950,11.830559,93.906265,328.437561
4.7428746,8.770950,-5.815950,-0.480000,10.534954,92.611450,326.451935
4.7629714,7.674000,-5.545950,0.100950,9.468793,89.389137,324.144592
4.7830687,6.847050,-5.491050,0.433050,8.787562,87.175323,321.271820
4.8031650,6.193950,-5.590950,0.295050,8.349299,87.974846,317.929108
4.8232622,5.367000,-5.625000,-0.006000,7.774661,90.044220,313.655426
4.8433590,4.440000,-5.509950,0.088950,7.076797,89.279816,308.862396
4.8634558,3.525000,-5.131050,0.450000,6.241458,85.865471,304.488831
4.8835526,3.075000,-4.750950,0.595950,5.690546,83.988602,302.912506
4.9036498,3.046050,-4.354950,0.310950,5.323599,86.651466,304.970673
4.9237466,3.214050,-4.173000,-0.214950,5.271646,92.336868,307.603516
4.9438434,3.279000,-4.462950,-0.559050,5.566175,95.764336,306.305298
4.9639401,3.753000,-5.263050,-0.634050,6.495131,95.602097,305.492096
4.9840374,5.113050,-6.028950,-0.295950,7.910696,92.144012,310.300720
5.0041337,6.337050,-6.480000,-0.057000,9.063766,90.360321,314.360992
5.0242310,6.474000,-6.621000,0.022050,9.260174,89.863571,314.356842
5.0443277,6.604950,-7.231950,0.105000,9.794769,89.385780,312.405487
5.0644245,7.105950,-8.335951,-0.070950,10.953887,90.371117,310.445801
5.0845213,7.306951,-8.119950,-0.163950,10.924834,90.859879,311.983307
5.1046185,8.056951,-7.014000,-0.543000,10.696051,92.909950,318.958710
5.1247149,9.685050,-5.299050,-0.900000,11.076557,94.660576,331.315308
5.1448121,11.575050,-4.341000,-1.588950,12.463982,97.324188,339.442413
5.1649089,12.628951,-4.795950,-2.619000,13.760476,100.971909,339.205292
5.1850052,12.354001,-5.871000,-2.758050,13.953381,101.400261,334.581512
5.2051024,11.653951,-6.628050,-1.896000,13.540326,98.049362,330.371429
5.2251997,11.299951,-6.736050,-0.900000,13.186100,93.913689,329.200256
5.2452960,11.424001,-6.235050,-0.238950,13.016941,91.051826,331.374939
5.2653928,11.271001,-5.124000,0.091050,12.381402,89.578659,335.552612
5.2854896,10.657950,-3.831000,-0.382050,11.332009,91.932053,340.229034
5.3055863,9.958950,-2.812950,-1.074000,10.404175,95.925072,344.227417
5.3256836,9.325951,-2.121000,-1.743000,9.721628,100.328461,347.187164
5.3457804,8.659950,-1.729950,-1.888950,9.030813,102.073555,348.703033
5.3658776,8.305950,-1.821000,-1.552950,8.643870,100.349907,347.634094
5.3859739,8.239051,-1.999050,-0.943050,8.530387,96.347130,346.361816
5.4060712,8.437950,-2.182950,-0.708000,8.744458,94.644066,345.495239
5.4261680,9.055950,-2.262000,-0.912000,9.378626,95.580399,345.975586
5.4462647,9.682950,-2.290950,-1.081950,10.008925,96.205719,346.688812
5.4663615,9.544050,-2.467950,-1.146000,9.924363,96.630928,345.501740
5.4864588,9.286051,-2.559000,-1.327950,9.723306,97.849640,344.593140
5.5065551,9.537001,-2.341050,-1.663950,9.960102,99.617012,346.208282
5.5266523,10.240951,-2.350950,-1.579950,10.625454,98.551300,347.070984
5.5467491,10.822950,-2.860950,-1.398000,11.281653,97.118279,345.193054
5.5668464,11.587050,-3.675000,-1.162950,12.211380,95.464844,342.402832
5.5869427,12.315001,-4.573050,-1.270950,13.198005,95.526070,339.628021
5.6070399,12.733951,-5.064000,-1.836000,13.826370,97.630829,338.313416
5.6271367,13.077001,-4.839000,-2.202000,14.116397,98.974152,339.693573
5.6472335,13.506001,-5.208000,-2.169000,14.636935,98.521858,338.913055
5.6673303,13.912951,-6.355050,-1.383000,15.358045,95.166512,335.450409
5.6874275,14.028001,-6.889050,-0.751050,15.646338,92.751350,333.844666
5.7075238,14.308051,-6.427050,-0.973950,15.715466,93.553123,335.810791
5.7276211,14.326951,-5.497950,-1.065000,15.382562,93.970009,339.005768
5.7477179,13.965001,-5.818950,-1.050000,15.165221,93.970184,337.379425
5.7678151,13.369051,-6.862950,-0.430050,15.033847,91.639198,332.826477
5.7879114,12.343950,-7.468950,0.187050,14.428905,89.257225,328.823151
5.8080087,10.984051,-7.057050,-0.046950,13.055785,90.206039,327.279999
5.8281050,10.114051,-5.938050,-0.813000,11.756506,93.965355,329.582428
5.8482022,9.967951,-5.265000,-1.129050,11.329388,95.719406,332.157318
5.8682990,9.513000,-4.815000,-1.065000,10.715205,95.704132,333.153778
5.8883958,8.770950,-4.516050,-0.796950,9.897445,94.618500,332.756653
5.9084926,7.717051,-4.209000,-0.466050,8.802599,93.034920,331.391266
5.9285898,6.864000,-4.089000,0.052950,7.989820,89.620285,329.217041
5.9486861,6.409050,-4.207050,0.169950,7.668382,88.730080,326.718170
5.9687834,5.920050,-4.389000,0.093000,7.370140,89.276993,323.447540
5.9888802,5.386050,-4.674000,0.129000,7.132493,88.963676,319.048645
6.0089769,4.870950,-4.891950,0.301950,6.910029,87.495529,314.876770
6.0290737,4.672950,-5.004000,0.454950,6.861739,86.198364,313.040680
6.0491710,4.744950,-5.007000,0.501000,6.916329,85.846008,313.460754
6.0692673,4.909950,-4.825050,0.369000,6.893829,86.931709,315.499664
6.0893645,5.394000,-5.011950,0.208050,7.366014,88.381493,317.102631
6.1094613,5.736000,-5.806950,0.211050,8.164980,88.518845,314.647827
6.1295576,5.547000,-6.877050,0.310950,8.840798,87.984367,308.889496
6.1496549,5.575950,-7.378050,0.787950,9.281579,85.130074,307.080109
6.1697512,6.258000,-7.414051,1.128000,9.767451,83.368362,310.166809
6.1898484,7.209000,-7.546051,0.895950,10.474506,85.093140,313.691406
6.2099447,7.663950,-8.344951,0.004950,11.330241,89.974968,312.564178
6.2300420,6.787050,-8.707050,-1.048050,11.089418,95.423065,307.936035
6.2501388,6.421050,-8.056050,-1.081950,10.358593,95.995453,308.556488
6.2702360,7.729050,-7.504951,-1.297050,10.851029,96.865120,315.842773
6.2903323,9.031950,-6.657001,-1.861950,11.373593,99.422195,323.607910
6.3104296,9.786000,-5.923950,-1.929000,11.600863,99.571640,328.811401
6.3305264,10.797001,-6.352950,-1.491000,12.615795,96.787376,329.527466
6.3506231,11.878950,-7.680000,-1.279950,14.203174,95.170349,327.116455
6.3707199,12.591001,-8.257051,-1.489050,15.130415,95.647873,326.743530
6.3908172,12.538051,-7.414051,-1.213050,14.616510,94.760551,329.403168
6.4109135,11.772000,-6.127950,-0.307950,13.275037,91.329247,332.500641
6.4310107,11.079000,-5.127000,0.622950,12.223684,87.078796,335.166840
6.4511075,10.825050,-4.177950,0.738000,11.626764,86.360748,338.895813
6.4712043,10.500001,-3.145950,0.016950,10.961173,89.911400,343.321045
6.4913011,9.738001,-2.146950,-0.967050,10.018645,95.539101,347.566833
6.5113978,8.629050,-1.431000,-1.771050,8.924398,101.446358,350.584045
6.5314946,7.875000,-1.330050,-1.792950,8.185312,102.652939,350.413483
6.5515919,7.756950,-1.591050,-1.303950,8.025086,99.351120,348.408661
6.5716887,7.968000,-1.957950,-0.801000,8.244040,95.575714,346.194427
6.5917854,8.020950,-2.284050,-0.531000,8.356704,93.643135,344.105133
6.6118822,8.179050,-2.587950,-0.342000,8.585529,92.282951,342.441986
6.6319790,8.919001,-2.880000,-0.061050,9.372657,90.373207,342.104401
6.6520758,9.714001,-3.009000,0.381000,10.176496,87.854393,342.789154
6.6721730,10.348950,-3.037950,0.598950,10.802253,86.821503,343.640320
6.6922693,11.295000,-3.613050,0.364050,11.864388,88.241646,342.261536
6.7123666,11.986951,-4.654950,0.022050,12.859084,89.901756,338.777069
6.7324634,11.884050,-5.734950,-0.235950,13.197575,91.024406,334.239197
6.7525601,11.719050,-6.436950,0.007050,13.370509,89.969788,331.221222
6.7726569,11.848050,-6.825000,0.532050,13.683567,87.771637,330.056152
6.7927542,11.853001,-7.131001,1.293000,13.893043,84.659859,328.968048
6.8128505,12.427951,-7.986001,1.276950,14.827703,85.059616,327.275848
6.8329477,13.077001,-8.287951,0.472050,15.489380,88.253601,327.634277
6.8530440,13.417050,-7.483050,0.225000,15.364371,89.160912,330.850403
6.8731413,13.711051,-6.124950,1.192950,15.064231,85.457939,335.928894
6.8932376,14.425051,-6.379050,1.192950,15.817633,85.674706,336.144012
6.9133344,14.907001,-8.197050,0.448050,17.017962,88.491341,331.194519
6.9334316,14.049001,-10.077001,0.120000,17.289730,89.602333,324.349060
6.9535279,12.250951,-10.621051,0.232050,16.215620,89.180054,319.076111
6.9736252,10.531051,-9.991051,0.871950,14.542504,86.562553,316.507294
6.9937220,9.841050,-9.196051,1.162050,13.519022,85.068962,316.940521
7.0138187,9.610950,-8.341050,0.646950,12.742136,87.089699,319.046295
7.0339155,8.823000,-7.414051,-0.166950,11.525682,90.829964,319.959351
7.0540128,7.707000,-6.655050,-0.708000,10.207293,93.977356,319.189148
7.0741091,7.149000,-5.958000,-0.538050,9.321774,93.308937,320.192078
7.0942063,6.880950,-5.656050,-0.466050,8.919394,92.995140,320.580261
7.1143031,6.523950,-5.437950,0.028950,8.493177,89.804703,320.187561
7.1343999,5.953950,-5.445000,0.340050,8.075468,87.586617,317.556488
7.1544962,4.684950,-5.812050,-0.037050,7.465257,90.284363,308.871429
7.1745934,2.920050,-5.833050,0.067050,6.523470,89.411087,296.592743
7.1946902,1.974000,-5.446950,0.570000,5.821585,84.381081,289.920746
7.2147870,2.280000,-4.885050,0.843000,5.456443,81.112419,295.019867
7.2348838,2.802000,-4.506000,0.283050,5.313695,86.946526,301.874908
7.2549806,2.797050,-4.710000,-0.085050,5.478579,90.889503,300.704102
7.2750773,2.320950,-5.701050,-1.101000,6.253078,100.141121,292.151703
7.2951746,2.056950,-6.886950,-1.819050,7.414181,104.202362,286.629486
