Keuwl Accelerometer Data File
2022-11-27 15-50-59

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.5621825,-1.253839,4.567898,8.255239,9.517708,29.847198,105.349045
0.5633705,-1.253839,4.567898,8.257631,9.519784,29.840040,105.349045
0.5645584,-1.253839,4.567898,8.257631,9.519784,29.840040,105.349045
0.5657463,-1.253839,4.565506,8.260024,9.520712,29.820831,105.356705
0.5669342,-1.256232,4.565506,8.262417,9.523103,29.816978,105.384628
0.5681221,-1.256232,4.565506,8.264810,9.525179,29.809822,105.384628
0.5693101,-1.256232,4.563113,8.269595,9.528186,29.783485,105.392311
0.5704980,-1.256232,4.560720,8.276773,9.533272,29.750021,105.400002
0.5716859,-1.253839,4.558327,8.283952,9.538046,29.713276,105.379745
0.5728738,-1.249053,4.558327,8.291130,9.543653,29.685312,105.323807
0.5740618,-1.244268,4.558327,8.305488,9.555505,29.636101,105.267845
0.5752497,-1.241875,4.553542,8.322237,9.567477,29.559191,105.255119
0.5764376,-1.239482,4.546363,8.343773,9.582499,29.456371,105.250015
0.5776255,-1.237089,4.541577,8.362915,9.596597,29.372902,105.237236
0.5788135,-1.234697,4.536792,8.384451,9.612803,29.282686,105.224426
0.5800014,-1.234697,4.532006,8.408379,9.631427,29.189100,105.239761
0.5811893,-1.237089,4.527220,8.434700,9.652475,29.092249,105.283302
0.5823772,-1.241875,4.522435,8.461020,9.673859,28.999111,105.355110
0.5835652,-1.249053,4.517649,8.484949,9.693485,28.916548,105.455223
0.5847531,-1.256232,4.510471,8.508878,9.712028,28.822489,105.563293
0.5859410,-1.265803,4.503292,8.535198,9.733011,28.725431,105.699821
0.5871289,-1.272982,4.496114,8.559127,9.751624,28.632301,105.808372
0.5883169,-1.277767,4.491328,8.583055,9.771056,28.548098,105.880867
0.5895048,-1.282553,4.488935,8.604590,9.789508,28.482779,105.945396
0.5906927,-1.284946,4.486542,8.623733,9.805555,28.421003,105.981712
0.5918806,-1.292124,4.484149,8.642876,9.822245,28.366228,106.074532
0.5930685,-1.301695,4.481757,8.659625,9.837157,28.321724,106.195580
0.5942565,-1.308874,4.481757,8.673982,9.850749,28.292391,106.280174
0.5954444,-1.311267,4.479364,8.685946,9.860517,28.251120,106.316605
0.5966323,-1.311267,4.474578,8.695518,9.866777,28.201319,106.333122
0.5978203,-1.306481,4.465007,8.700303,9.866025,28.134291,106.309715
0.5990082,-1.294517,4.433900,8.697910,9.848293,27.970448,106.275642
0.6001961,-1.258625,4.366901,8.688339,9.805162,27.612999,106.077995
0.6013840,-1.184447,4.249653,8.676374,9.733547,26.951717,105.574013
0.6025720,-1.091127,4.098905,8.678768,9.659844,26.046539,104.906433
0.6037598,-1.007378,3.960121,8.714660,9.625106,25.121546,104.272232
0.6049478,-0.957129,3.852444,8.791230,9.645887,24.300909,103.952477
0.6061357,-0.949951,3.783053,8.903693,9.720578,23.657091,104.095917
0.6073236,-0.973879,3.754339,9.023335,9.821612,23.259996,104.542061
0.6085115,-1.021735,3.773481,9.126225,9.928298,23.188633,105.150543
0.6096994,-1.083949,3.826123,9.181260,10.005484,23.419010,105.817535
0.6108874,-1.150948,3.902694,9.166903,10.029347,23.934765,106.431374
0.6120754,-1.213161,3.996014,9.080762,9.995005,24.697001,106.887917
0.6132632,-1.270589,4.108477,8.932407,9.913722,25.708258,107.184761
0.6144512,-1.330409,4.228117,8.740981,9.800597,26.889240,107.466583
0.6156391,-1.399801,4.354937,8.530413,9.679507,28.202135,107.818893
0.6168270,-1.481157,4.486542,8.327023,9.574037,29.570349,108.269783
0.6180149,-1.567299,4.613362,8.140383,9.487116,30.902096,108.764183
0.6192029,-1.651048,4.728218,7.982456,9.423460,32.104153,109.248703
0.6203908,-1.727618,4.826324,7.855637,9.380250,33.126549,109.695198
0.6215788,-1.785046,4.902894,7.767102,9.356956,33.892162,110.005554
