Keuwl Accelerometer Data File
2022-12-12 11-09-35

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
45.8096123,11.253445,9.497113,-1.473979,14.798911,95.716164,40.162003
45.8108025,11.461620,9.889536,-1.574477,15.220074,95.937721,40.788914
45.8119850,11.667403,10.269995,-1.691726,15.635313,96.211510,41.355194
45.8131714,11.877972,10.643275,-1.825724,16.052998,96.530434,41.861980
45.8143616,12.090933,11.016556,-1.964507,16.474661,96.848480,42.337963
45.8155479,12.289537,11.392229,-2.103291,16.889032,97.153954,42.830086
45.8167305,12.492927,11.775081,-2.244468,17.313675,97.448532,43.305691
45.8179207,12.710674,12.155539,-2.400001,17.750446,97.770645,43.721088
45.8191071,12.937992,12.545569,-2.579463,18.205400,98.145462,44.117771
45.8202972,13.172488,12.954741,-2.773281,18.682367,98.536751,44.522503
45.8214836,13.435699,13.366307,-2.969493,19.183172,98.905006,44.851658
45.8226662,13.710874,13.792230,-3.168097,19.704073,99.252396,45.169483
45.8238564,13.998013,14.242081,-3.369094,20.251717,99.576302,45.495174
45.8250427,14.311472,14.713467,-3.570091,20.833864,99.866905,45.793491
45.8262329,14.644074,15.182460,-3.754339,21.425476,100.091911,46.034107
45.8274155,15.010177,15.651453,-3.924229,22.037989,100.257164,46.198147
45.8286018,15.393028,16.139589,-4.074977,22.672384,100.354210,46.356274
45.8297920,15.799808,16.630117,-4.199404,23.320156,100.374191,46.466633
45.8309784,16.244873,17.101503,-4.307081,23.977245,100.348328,46.471539
45.8321648,16.721045,17.568104,-4.405187,24.650299,100.294472,46.415112
45.8333511,17.223537,18.032312,-4.481757,25.335758,100.188927,46.314144
45.8345375,17.742781,18.477377,-4.536792,26.015423,100.043076,46.161880
45.8357239,18.276379,18.903299,-4.572684,26.688389,99.865509,45.966026
45.8369141,18.836300,19.305294,-4.594220,27.360691,99.666504,45.704479
45.8380966,19.410578,19.683359,-4.610969,28.026171,99.469566,45.399780
45.8392868,19.994427,20.037497,-4.620541,28.681488,99.270653,45.061646
45.8404732,20.587847,20.374886,-4.622933,29.332010,99.068031,44.702129
45.8416595,21.178873,20.697916,-4.620541,29.971615,98.868309,44.341984
45.8428497,21.779472,21.008984,-4.618148,30.611273,98.677017,43.968391
45.8440323,22.396820,21.300907,-4.622933,31.252483,98.506531,43.563354
45.8452187,23.023739,21.578474,-4.646862,31.895397,98.377274,43.144070
45.8464088,23.650660,21.836899,-4.687540,32.529633,98.285202,42.716610
45.8475952,24.277578,22.073790,-4.730610,33.151649,98.203888,42.277905
45.8487778,24.914070,22.305893,-4.771288,33.779118,98.120163,41.838501
45.8499680,25.564917,22.533211,-4.814359,34.416401,98.041229,41.393322
45.8511543,26.208586,22.750957,-4.857430,35.044125,97.967361,40.960358
45.8523445,26.857040,22.959133,-4.890930,35.669926,97.881012,40.525959
45.8535309,27.507889,23.162523,-4.929214,36.297157,97.804977,40.098454
45.8547134,28.144381,23.346771,-4.950750,36.901054,97.710213,39.676922
45.8559036,28.761728,23.511875,-4.960321,37.478661,97.605446,39.264996
45.8570900,29.357540,23.657837,-4.974678,38.030327,97.516296,38.863678
45.8582764,29.929426,23.791836,-4.981857,38.556984,97.423805,38.482285
45.8594627,30.467812,23.909084,-4.991428,39.049278,97.343857,38.122433
45.8606491,30.972696,23.995226,-4.984250,39.495842,97.249878,37.765728
45.8618393,31.448868,24.055046,-4.967500,39.904293,97.151039,37.412151
45.8630257,31.884361,24.102903,-4.965107,40.276730,97.081139,37.087368
45.8642120,32.260036,24.126831,-4.957929,40.588116,97.016327,36.792301
